1695308460.4644654,0.046194404599999996,-0.0460212822,-0.667319946,0.16522420878732103,-0.01699773400491164,-0.026557508752967234,0.985751863603685
1695308460.550684,0.045741317700000006,-0.0461940346,-0.667801636,0.16562154038367216,-0.017162645922047887,-0.026033875623526964,0.9856962951466911
1695308460.6161547,0.0456004333,-0.0463084373,-0.667932007,0.1661101337928957,-0.017263111322786486,-0.025757626560074395,0.9856195782921294
1695308460.6939628,0.045405262,-0.0465861931,-0.667989014,0.1663264468192555,-0.017033768658348037,-0.025972502064864546,0.9855814491711306
1695308460.7732573,0.04529039,-0.0466856651,-0.668132446,0.16616666706107558,-0.01724508445299725,-0.025890906016973324,0.9856068723409162
1695308460.8369617,0.0447844086,-0.046654583,-0.669105713,0.16514344503186096,-0.017991861295313393,-0.025341633691460332,0.9857797609466259
1695308460.900956,0.044737709,-0.046677883100000005,-0.6699185790000001,0.16466566077166833,-0.018437267063453888,-0.025337335691103156,0.9858515642661105
1695308460.9649584,0.0449247704,-0.0466293907,-0.6705983280000001,0.16366321383068555,-0.018256500965234672,-0.02537184475780992,0.9860209541914935
1695308461.0594637,0.0450918198,-0.046616993,-0.671984619,0.16210672907673893,-0.02071317928343844,-0.024877718717441488,0.98624209588895
1695308461.13896,0.0452079773,-0.047560390499999994,-0.674162598,0.16050805421868236,-0.024691921176351245,-0.02201484180366785,0.9864800151548498
1695308461.201958,0.045939514199999996,-0.0481263733,-0.675740479,0.15978524917355796,-0.02539831342842602,-0.02155090976445868,0.9865896604515271
1695308461.2649589,0.047264164000000004,-0.0482989388,-0.6773429569999999,0.159002997560454,-0.025023346141595123,-0.022357111031491392,0.9867076763160372
1695308461.3592417,0.0495632935,-0.0494873009,-0.680798706,0.1590148337066429,-0.0252333075041363,-0.023085318182944407,0.9866836529192337
1695308461.4389613,0.0506156921,-0.051666477200000005,-0.684519287,0.16070244173291465,-0.02940225498741318,-0.02218487364503116,0.9863153978338209
1695308461.502167,0.051168106100000006,-0.0535179176,-0.68591394,0.16175071191215165,-0.03076921738185192,-0.020661885908776722,0.9861354110507914
1695308461.5659585,0.051309555099999994,-0.0555417137,-0.687576416,0.16262848546332717,-0.03276764945390381,-0.01815924403885787,0.98597591183614
1695308461.6298552,0.051269371,-0.057536315899999996,-0.6893390500000001,0.16424247351220456,-0.035909178983721944,-0.015884255716282658,0.9856381847207664
1695308461.7088027,0.0506888428,-0.0615004311,-0.692497437,0.16689733478505922,-0.04204407165273519,-0.01036166169127941,0.9850229498075155
1695308461.7878113,0.0504608002,-0.065958252,-0.694720459,0.17204019672426585,-0.04734831367662617,-0.007357570901879128,0.9839238659842943
1695308461.850789,0.050312324500000005,-0.0681028137,-0.695987366,0.17353934347845915,-0.05014530277769961,-0.005451646252374458,0.9835343534557077
1695308461.9279563,0.0498842163,-0.0705344391,-0.69762323,0.1744796090449807,-0.052365468619354746,-0.001954056623057541,0.9832654297729072
1695308462.0067348,0.0495407867,-0.0746336899,-0.7004073489999999,0.17574569810629018,-0.05593091697642991,0.0029290509803164924,0.9828410872484235
1695308462.069917,0.049601860000000005,-0.0767025299,-0.701608032,0.17716788185701146,-0.05810867019555436,0.0045442270559492995,0.9824531918045094
1695308462.1319637,0.048698555,-0.0820851135,-0.7038735349999999,0.18261030601516612,-0.062236120064912706,0.010409183044383126,0.9811583921083596
1695308462.2259572,0.0480698471,-0.0843125305,-0.704812378,0.18414458954401577,-0.06397409863021264,0.012300070596224193,0.9807378819590103
1695308462.3039584,0.0465886269,-0.0894343262,-0.706073364,0.18784906507448315,-0.06610502478668127,0.01673685622447189,0.9798279094271178
1695308462.3831034,0.044601135300000004,-0.095468277,-0.707477417,0.1925167443352211,-0.06969635954864223,0.022575812442592963,0.9785550844529859
1695308462.4714634,0.043396774299999996,-0.0984245224,-0.708259277,0.19456179824407138,-0.07149983326172202,0.026014971124400547,0.9779349169474294
1695308462.5551453,0.0410052795,-0.103473984,-0.709946716,0.19942275528713982,-0.0744222433861859,0.03161410749216881,0.9765717805520117
1695308462.616956,0.040443000800000004,-0.105144089,-0.710414551,0.1994063418771997,-0.0737607707479593,0.033520799370248155,0.9765617315497265
1695308462.6940172,0.0398208542,-0.10794963099999999,-0.711961792,0.19990281250635586,-0.07398958867677174,0.03815353464668898,0.9762728686763014
1695308462.774676,0.039896995500000004,-0.10872683000000001,-0.712696472,0.1992713663494175,-0.07391241218324748,0.03835358478562805,0.9763999592444592
1695308462.833956,0.0404066772,-0.110527893,-0.714101929,0.19932125984699964,-0.07206990743952774,0.04114368660530838,0.976413929062458
1695308462.8964434,0.0405235786,-0.111323868,-0.715255493,0.1990717113863189,-0.0727239421839522,0.04275633511307094,0.9763470580519236
1695308462.989956,0.040603530900000004,-0.113512917,-0.717978821,0.1988793476098422,-0.07424158638596182,0.048272002900391985,0.9760148593546945
1695308463.068964,0.0405606804,-0.11512301600000001,-0.7198607180000001,0.19888092633951118,-0.07624969648422152,0.05283476426052997,0.9756233128671825
1695308463.1323893,0.0418053398,-0.11776580800000001,-0.72343457,0.19870346318983947,-0.0795419046599199,0.060750780942436265,0.9749355679911982
1695308463.1953588,0.0426612511,-0.119432747,-0.725217651,0.19924885582700022,-0.08118790602148554,0.06537719237793872,0.974389162544543
1695308463.3029673,0.0446172409,-0.123926064,-0.7287607420000001,0.20331632465263746,-0.08382217195147712,0.07646878373926645,0.9725167560163258
1695308463.3859794,0.048029792800000005,-0.127626419,-0.731403564,0.2054646773213269,-0.08860158237085504,0.08275774919675857,0.9711257286893958
1695308463.4499638,0.049666839600000005,-0.129711472,-0.732697266,0.20758744116988292,-0.09017922225376562,0.08687667008949884,0.9701688545487361
1695308463.5133016,0.050680954,-0.13095437599999998,-0.7341767579999999,0.20776557059304443,-0.0915926724133769,0.08934908631224629,0.9697736802014629
1695308463.6052325,0.0515205765,-0.133398697,-0.737612549,0.20674744749138577,-0.0948286973140839,0.09135136226837409,0.9694936512083113
1695308463.6859589,0.0519715881,-0.136978836,-0.74178064,0.20176123169130852,-0.10041619898890003,0.09687764981158607,0.9694450543140707
1695308463.7470324,0.0523442993,-0.13910107400000002,-0.743520813,0.1991107622650874,-0.10210329356475614,0.1014656654060124,0.9693474818336096
1695308463.8251505,0.052748435999999996,-0.140701996,-0.744818542,0.195113526657584,-0.1026593534441023,0.10421551128221554,0.9698097215814375
1695308463.9059646,0.0530910645,-0.143824417,-0.747464966,0.19481124323089113,-0.10382575718987906,0.10932404740096582,0.9691836999839887
1695308463.9666786,0.0530711784,-0.14454956100000002,-0.748579102,0.19549062918008941,-0.10460918448580146,0.10893152704202119,0.9690068394187328
1695308464.0291586,0.052810699499999995,-0.146090805,-0.750833618,0.19608001439347417,-0.10669940718696116,0.11120022852973914,0.9684019690378266
1695308464.1239607,0.052824134800000005,-0.146811981,-0.751973938,0.19546510873726936,-0.1071701456961444,0.11284744333028619,0.9682837423356919
1695308464.2052035,0.0532750397,-0.147725189,-0.755513306,0.1927940758222449,-0.10886818511923128,0.11633088811192427,0.9682175825029115
1695308464.2664697,0.053472335800000007,-0.148336868,-0.757805176,0.19124525922945265,-0.11024946046458309,0.11908590130774017,0.968033499110052
1695308464.3299603,0.0537750549,-0.149191864,-0.7640183110000001,0.19003913964980312,-0.11692017850908673,0.12451364640921535,0.9668046075171791
1695308464.394528,0.0542200165,-0.149461044,-0.767101135,0.1895351255491493,-0.12015192923465969,0.12550219848741984,0.9663794018185
1695308464.4884303,0.0552261124,-0.151397736,-0.774178955,0.1914444807113383,-0.12940146647284925,0.1324004148248171,0.9638850561317248
1695308464.5654418,0.0560901756,-0.152288742,-0.777121765,0.19122685133155423,-0.13302448159278837,0.1353426998268619,0.9630260288436473
1695308464.6289587,0.058022258800000004,-0.15473819,-0.782544067,0.19163082650736019,-0.1391000160500838,0.14294669105033667,0.9609865011459484
1695308464.7079577,0.0588311462,-0.155327484,-0.7849866329999999,0.1916830819213975,-0.14121557631875878,0.14475199443080589,0.9603971143325971
1695308464.7889628,0.0609890518,-0.15524058500000001,-0.787534668,0.18972867111752628,-0.14373765039758035,0.1400242958848626,0.9611117082712648
1695308464.8659627,0.0624296188,-0.15595120199999998,-0.7884776,0.19035541301477807,-0.14388420639170862,0.14020215929189284,0.9609399078073988
1695308464.9293075,0.06504933169999999,-0.155207352,-0.79006665,0.1868376064333047,-0.14405981332042592,0.13664301314131921,0.9621159836360785
1695308465.007802,0.0659359207,-0.15504303,-0.7909934080000001,0.18507419620071078,-0.14459933429044988,0.13625341744557018,0.9624310783935767
1695308465.0879664,0.067054718,-0.155815933,-0.792538147,0.1823811459294779,-0.14599903546928003,0.13650693575904913,0.9626979047142282
1695308465.1489584,0.06719330600000001,-0.156876724,-0.793549866,0.18336193000563442,-0.1465027283537851,0.13941263605448262,0.962018435435541
1695308465.224961,0.06712431340000001,-0.157774689,-0.7947742919999999,0.18392820806658722,-0.14839537590622204,0.14131610235458988,0.9613422834258214
1695308465.2909565,0.0673756027,-0.159370972,-0.796810303,0.1845015882522416,-0.1517022103632715,0.14467740072607765,0.9602156283993944
1695308465.3709724,0.06766241460000001,-0.160010818,-0.7977711789999999,0.18461866562183435,-0.15330575298464844,0.1468205143873855,0.9596129589375327
1695308465.4501865,0.06847921750000001,-0.16079837,-0.799280762,0.18387245845235198,-0.15538382289254402,0.14902829872141496,0.9590815151936707
1695308465.5129561,0.0688101196,-0.161463837,-0.800364075,0.18377571920329822,-0.15719466870660448,0.15092011707709083,0.9585089667932004
1695308465.5769594,0.0699322662,-0.161898697,-0.802385254,0.18220903815066514,-0.15852438640146155,0.1533652165783892,0.9582009161319526
1695308465.6714828,0.0705494308,-0.162064896,-0.803904907,0.18177482955335675,-0.16069770254766677,0.15451217088269004,0.9577369935352128
1695308465.7509646,0.07179407500000001,-0.163642365,-0.806798279,0.1825328771446526,-0.16499923217455364,0.1586286728313864,0.9561871920805339
1695308465.8150196,0.0725185242,-0.16432925399999998,-0.8078256229999999,0.1828833968197337,-0.16569347673981843,0.1600628048710375,0.9557610754944791
1695308465.8789623,0.0738927307,-0.165613586,-0.809647278,0.1836450904352491,-0.16814220478028286,0.16188903667094523,0.9548793743381454
1695308465.9439585,0.0745088959,-0.16619967700000002,-0.810443604,0.18287656329222254,-0.1685515265124861,0.1629585099452435,0.9547727842503485
